state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Kentucky,21097,Harrison County,6334,2400,8859,3934,0.714979117,0.270910938,0.444068179
Kentucky,21099,Hart County,6345,1908,8370,4437,0.758064516,0.227956989,0.530107527
Kentucky,21101,Henderson County,12730,7639,20697,5091,0.615064985,0.369087307,0.245977678
Kentucky,21103,Henry County,5843,2142,8110,3701,0.720468557,0.264118372,0.456350185
Kentucky,21105,Hickman County,1714,458,2199,1256,0.779445202,0.208276489,0.571168713
Kentucky,21107,Hopkins County,15757,5439,21512,10318,0.732474898,0.252835627,0.479639271
Kentucky,21109,Jackson County,5453,605,6113,4848,0.892033372,0.098969409,0.793063962
Kentucky,21111,Jefferson County,150646,228358,386629,-77712,0.38963968,0.590638571,-0.20099889
Kentucky,21113,Jessamine County,17096,8567,26280,8529,0.650532725,0.325989346,0.324543379
Kentucky,21115,Johnson County,8450,1608,10192,6842,0.829081633,0.157770801,0.671310832
Kentucky,21117,Kenton County,48129,32271,82198,15858,0.585525195,0.392600793,0.192924402
Kentucky,21119,Knott County,4780,1412,6252,3368,0.764555342,0.225847729,0.538707614
Kentucky,21121,Knox County,11012,2114,13273,8898,0.829654185,0.1592707,0.670383485
Kentucky,21123,Larue County,5685,1504,7301,4181,0.778660457,0.205999178,0.572661279
Kentucky,21125,Laurel County,23237,4475,28111,18762,0.826615915,0.159190353,0.667425563
Kentucky,21127,Lawrence County,5633,1238,6955,4395,0.80992092,0.178001438,0.631919482
Kentucky,21129,Lee County,2273,481,2801,1792,0.811495894,0.171724384,0.63977151
Kentucky,21131,Leslie County,4321,446,4813,3875,0.897776854,0.092665697,0.805111157
Kentucky,21133,Letcher County,7226,1799,9135,5427,0.791023536,0.196934866,0.59408867
Kentucky,21135,Lewis County,4986,823,5883,4163,0.847526772,0.139894612,0.70763216
Kentucky,21137,Lincoln County,8489,2254,10914,6235,0.77780832,0.206523731,0.571284589
Kentucky,21139,Livingston County,4010,939,5004,3071,0.801358913,0.18764988,0.613709033
Kentucky,21141,Logan County,9067,3094,12350,5973,0.73417004,0.250526316,0.483643725
Kentucky,21143,Lyon County,3100,1092,4228,2008,0.73320719,0.258278146,0.474929044
Kentucky,21145,McCracken County,21820,11195,33549,10625,0.650391964,0.333691019,0.316700945
Kentucky,21147,McCreary County,5664,725,6438,4939,0.879776328,0.112612613,0.767163715
Kentucky,21149,McLean County,3633,1074,4782,2559,0.759723965,0.224592221,0.535131744
Kentucky,21151,Madison County,27356,15581,43957,11775,0.622335464,0.35446004,0.267875424
Kentucky,21153,Magoffin County,4174,1214,5447,2960,0.766293372,0.222874977,0.543418395
Kentucky,21155,Marion County,6113,2722,8928,3391,0.684699821,0.304883513,0.379816308
Kentucky,21157,Marshall County,13297,4071,17603,9226,0.755382605,0.231267398,0.524115208
Kentucky,21159,Martin County,3496,403,3936,3093,0.888211382,0.102388211,0.785823171
Kentucky,21161,Mason County,5477,2362,7958,3115,0.688238251,0.296808243,0.391430008
Kentucky,21163,Meade County,10185,3632,14113,6553,0.721675051,0.257351378,0.464323673
Kentucky,21165,Menifee County,2311,750,3102,1561,0.745003224,0.241779497,0.503223727
Kentucky,21167,Mercer County,8506,3033,11735,5473,0.724840222,0.258457605,0.466382616
Kentucky,21169,Metcalfe County,3959,975,5012,2984,0.78990423,0.194533121,0.595371109
Kentucky,21171,Monroe County,4628,657,5330,3971,0.868292683,0.12326454,0.745028143
Kentucky,21173,Montgomery County,8993,3630,12842,5363,0.70028033,0.282666251,0.417614079
Kentucky,21175,Morgan County,4301,1175,5544,3126,0.775793651,0.211940837,0.563852814
Kentucky,21177,Muhlenberg County,10497,3545,14235,6952,0.737407798,0.249034071,0.488373727
Kentucky,21179,Nelson County,15703,7188,23256,8515,0.675223598,0.309081527,0.366142071
Kentucky,21181,Nicholas County,2408,955,3396,1453,0.709069494,0.281213192,0.427856302
Kentucky,21183,Ohio County,8582,2404,11129,6178,0.771138467,0.21601222,0.555126247
Kentucky,21185,Oldham County,22654,14505,37976,8149,0.596534653,0.381951759,0.214582894
Kentucky,21187,Owen County,4292,1098,5458,3194,0.786368633,0.201172591,0.585196043
Kentucky,21189,Owsley County,1671,216,1896,1455,0.881329114,0.113924051,0.767405063
Kentucky,21191,Pendleton County,5515,1322,6925,4193,0.796389892,0.190902527,0.605487365
Kentucky,21193,Perry County,8129,2356,10626,5773,0.765010352,0.221720309,0.543290043
Kentucky,21195,Pike County,20284,4866,25395,15418,0.798739909,0.191612522,0.607127387
Kentucky,21197,Powell County,4041,1367,5505,2674,0.734059946,0.248319709,0.485740236
Kentucky,21199,Pulaski County,25442,5666,31557,19776,0.806223659,0.179548119,0.626675539
Kentucky,21201,Robertson County,884,253,1146,631,0.771378709,0.220767888,0.55061082
Kentucky,21203,Rockcastle County,6577,1134,7784,5443,0.844938335,0.145683453,0.699254882
Kentucky,21205,Rowan County,5994,3880,10065,2114,0.595529061,0.385494287,0.210034774
Kentucky,21207,Russell County,7519,1331,8955,6188,0.839642658,0.148632049,0.691010609
Kentucky,21209,Scott County,17767,10567,28969,7200,0.61331078,0.364769236,0.248541544
Kentucky,21211,Shelby County,15055,8077,23550,6978,0.639278132,0.342972399,0.296305732
Kentucky,21213,Simpson County,5888,2681,8732,3207,0.67430142,0.307031608,0.367269812
Kentucky,21215,Spencer County,8737,2530,11433,6207,0.764191376,0.22128925,0.542902125
Kentucky,21217,Taylor County,9376,2963,12517,6413,0.749061277,0.236718063,0.512343213
Kentucky,21219,Todd County,4062,1205,5363,2857,0.757411896,0.224687675,0.532724222
Kentucky,21221,Trigg County,5487,1791,7376,3696,0.743899132,0.242814534,0.501084599
Kentucky,21223,Trimble County,3227,1012,4320,2215,0.746990741,0.234259259,0.512731481
Kentucky,21225,Union County,4965,1529,6577,3436,0.754903451,0.232476813,0.522426638
Kentucky,21227,Warren County,31791,22479,55401,9312,0.573834407,0.405750799,0.168083609
Kentucky,21229,Washington County,4482,1644,6225,2838,0.72,0.264096386,0.455903614
Kentucky,21231,Wayne County,7430,1700,9240,5730,0.804112554,0.183982684,0.62012987
Kentucky,21233,Webster County,4506,1412,5993,3094,0.75187719,0.23560821,0.51626898
Kentucky,21235,Whitley County,12567,2552,15356,10015,0.818377182,0.166189112,0.65218807
Kentucky,21237,Wolfe County,2097,839,2979,1258,0.703927492,0.281638134,0.422289359
Kentucky,21239,Woodford County,8362,6530,15211,1832,0.549733745,0.429294589,0.120439156
Louisiana,22001,Acadia Parish,22596,5443,28425,17153,0.794934037,0.191486368,0.603447669
Louisiana,22003,Allen Parish,7574,2108,9810,5466,0.772069317,0.214882773,0.557186544
Louisiana,22005,Ascension Parish,40687,20399,62325,20288,0.652819896,0.327300441,0.325519454
Louisiana,22007,Assumption Parish,7271,3833,11235,3438,0.64717401,0.341165999,0.306008011
Louisiana,22009,Avoyelles Parish,12028,4979,17292,7049,0.695581772,0.287936618,0.407645154
Louisiana,22011,Beauregard Parish,13575,2542,16357,11033,0.829919912,0.155407471,0.674512441
Louisiana,22013,Bienville Parish,3891,3067,7050,824,0.551914894,0.435035461,0.116879433
Louisiana,22015,Bossier Parish,38074,15662,54655,22412,0.69662428,0.286561156,0.410063123
Louisiana,22017,Caddo Parish,48021,55110,104912,-7089,0.457726476,0.525297392,-0.067570917
Louisiana,22019,Calcasieu Parish,55066,25982,82663,29084,0.666150515,0.314312328,0.351838186
Louisiana,22021,Caldwell Parish,3976,745,4762,3231,0.834943301,0.156446871,0.67849643
Louisiana,22023,Cameron Parish,3671,324,4039,3347,0.908888339,0.080217876,0.828670463
Louisiana,22025,Catahoula Parish,3541,1269,4858,2272,0.728900782,0.261218608,0.467682174
Louisiana,22027,Claiborne Parish,3770,2731,6580,1039,0.572948328,0.415045593,0.157902736
Louisiana,22029,Concordia Parish,5550,3177,8828,2373,0.628681468,0.359877662,0.268803806
Louisiana,22031,De Soto Parish,9112,5457,14736,3655,0.61834962,0.37031759,0.24803203
Louisiana,22033,East Baton Rouge Parish,88420,115577,208182,-27157,0.42472452,0.555172878,-0.130448358
Louisiana,22035,East Carroll Parish,1080,1900,3036,-820,0.355731225,0.625823452,-0.270092227
Louisiana,22037,East Feliciana Parish,6064,4280,10509,1784,0.577029213,0.407269959,0.169759254
Louisiana,22039,Evangeline Parish,11053,4158,15412,6895,0.71716844,0.269789774,0.447378666
Louisiana,22041,Franklin Parish,6970,2658,9720,4312,0.717078189,0.27345679,0.443621399
Louisiana,22043,Grant Parish,8117,1157,9392,6960,0.864246167,0.123189949,0.741056218
Louisiana,22045,Iberia Parish,21251,11027,32713,10224,0.649619417,0.337083117,0.312536301
Louisiana,22047,Iberville Parish,7893,8514,16719,-621,0.472097613,0.509240983,-0.03714337
Louisiana,22049,Jackson Parish,5394,2143,7632,3251,0.706761006,0.280791405,0.425969602
Louisiana,22051,Jefferson Parish,105949,84477,193733,21472,0.546881533,0.436048582,0.110832951
Louisiana,22053,Jefferson Davis Parish,11423,3208,14841,8215,0.769692069,0.216157941,0.553534128
Louisiana,22055,Lafayette Parish,72519,39685,114521,32834,0.633237572,0.346530331,0.286707241
Louisiana,22057,Lafourche Parish,36024,8672,45388,27352,0.793689962,0.191063717,0.602626245
Louisiana,22059,LaSalle Parish,6378,638,7077,5740,0.901229334,0.090151194,0.81107814
Louisiana,22061,Lincoln Parish,11311,7559,19275,3752,0.586822309,0.392166018,0.194656291
Louisiana,22063,Livingston Parish,54877,9249,65230,45628,0.841284685,0.141790587,0.699494098
Louisiana,22065,Madison Parish,1930,2654,4670,-724,0.413276231,0.568308351,-0.15503212
Louisiana,22067,Morehouse Parish,6510,4946,11574,1564,0.5624676,0.427337135,0.135130465
Louisiana,22069,Natchitoches Parish,9358,6896,16554,2462,0.565301438,0.416576054,0.148725384
Louisiana,22071,Orleans Parish,26664,147854,177819,-121190,0.14995023,0.831485949,-0.681535719
Louisiana,22073,Ouachita Parish,42255,25913,69166,16342,0.610921551,0.374649394,0.236272157
Louisiana,22075,Plaquemines Parish,7412,3414,11014,3998,0.672961685,0.30996913,0.362992555
Louisiana,22077,Pointe Coupee Parish,7503,4683,12371,2820,0.60649907,0.378546601,0.227952469
Louisiana,22079,Rapides Parish,38347,19475,58865,18872,0.651439735,0.330841757,0.320597978
Louisiana,22081,Red River Parish,2413,1644,4132,769,0.583978703,0.397870281,0.186108422
Louisiana,22083,Richland Parish,6607,3225,9940,3382,0.664688129,0.32444668,0.340241449
Louisiana,22085,Sabine Parish,8776,1731,10596,7045,0.828237071,0.163363533,0.664873537
Louisiana,22087,St. Bernard Parish,11179,6151,17650,5028,0.633371105,0.348498584,0.284872521
Louisiana,22089,St. Charles Parish,18233,9800,28517,8433,0.639373006,0.343654662,0.295718343
Louisiana,22091,St. Helena Parish,2714,3346,6158,-632,0.440727509,0.543358233,-0.102630724
Louisiana,22093,St. James Parish,5954,6510,12590,-556,0.472915012,0.517077045,-0.044162033
Louisiana,22095,St. John the Baptist Parish,7538,13582,21432,-6044,0.351717059,0.633725271,-0.282008212
Louisiana,22097,St. Landry Parish,23171,17372,41154,5799,0.56303154,0.422121786,0.140909754
Louisiana,22099,St. Martin Parish,18203,8439,27038,9764,0.673237666,0.312116281,0.361121385
Louisiana,22101,St. Mary Parish,14811,8055,23186,6756,0.63879065,0.347407919,0.291382731
Louisiana,22103,St. Tammany Parish,99666,37746,140110,61920,0.711341089,0.269402612,0.441938477
Louisiana,22105,Tangipahoa Parish,37806,18887,57661,18919,0.655659805,0.327552418,0.328107386
Louisiana,22107,Tensas Parish,1197,1329,2554,-132,0.468676586,0.520360219,-0.051683634
Louisiana,22109,Terrebonne Parish,34339,11198,46240,23141,0.742625433,0.24217128,0.500454152
Louisiana,22111,Union Parish,8407,2654,11201,5753,0.750557986,0.23694313,0.513614856
Louisiana,22113,Vermilion Parish,21930,5009,27324,16921,0.802591129,0.183318694,0.619272434
Louisiana,22115,Vernon Parish,14107,2898,17268,11209,0.816944637,0.167824878,0.649119759
Louisiana,22117,Washington Parish,13307,5970,19513,7337,0.681955619,0.30594988,0.37600574
Louisiana,22119,Webster Parish,11830,6172,18216,5658,0.649429073,0.338823013,0.310606061
Louisiana,22121,West Baton Rouge Parish,7684,6200,14097,1484,0.545080514,0.439809889,0.105270625
Louisiana,22123,West Carroll Parish,4317,710,5052,3607,0.854513064,0.140538401,0.713974663
Louisiana,22125,West Feliciana Parish,3863,2298,6268,1565,0.616305041,0.366624123,0.249680919
Louisiana,22127,Winn Parish,4619,1543,6225,3076,0.742008032,0.247871486,0.494136546
Maine,23001,Androscoggin County,29268,27617,58707,1651,0.498543615,0.470420904,0.028122711
Maine,23003,Aroostook County,21080,13956,35746,7124,0.589716332,0.390421306,0.199295026
Maine,23005,Cumberland County,59584,128759,193765,-69175,0.307506516,0.664511135,-0.357004619
Maine,23007,Franklin County,8754,8069,17390,685,0.503392754,0.4640023,0.039390454
Maine,23009,Hancock County,14982,19369,35325,-4387,0.424118896,0.548308563,-0.124189667
Maine,23011,Kennebec County,34721,34902,71858,-181,0.483189067,0.485707924,-0.002518857
Maine,23013,Knox County,9982,15110,25734,-5128,0.387891505,0.587160954,-0.199269449
Maine,23015,Lincoln County,10256,12684,23594,-2428,0.434686785,0.537594304,-0.102907519
Maine,23017,Oxford County,17698,14755,33492,2943,0.528424698,0.440552968,0.087871731
Maine,23019,Penobscot County,44825,37713,85269,7112,0.525689289,0.442282658,0.083406631
Maine,23021,Piscataquis County,6143,3517,9908,2626,0.620004037,0.354965684,0.265038353
Maine,23023,Sagadahoc County,9755,13528,24038,-3773,0.405815792,0.562775605,-0.156959814
Maine,23025,Somerset County,16644,10199,27578,6445,0.603524549,0.369823773,0.233700776
Maine,23027,Waldo County,11196,12345,24320,-1149,0.460361842,0.507606908,-0.047245066
Maine,23029,Washington County,10194,6761,17357,3433,0.587313476,0.38952584,0.197787636
Maine,23031,York County,54817,71189,129659,-16372,0.422778211,0.549047887,-0.126269677
Maryland,24001,Allegany County,20886,9158,30641,11728,0.681635717,0.298880585,0.382755132
Maryland,24003,Anne Arundel County,127821,172823,309617,-45002,0.412835858,0.558183175,-0.145347316
Maryland,24005,Baltimore County,146202,258409,414932,-112207,0.352351711,0.622774334,-0.270422623
Maryland,24009,Calvert County,25346,22587,49112,2759,0.516085682,0.459907965,0.056177716
Maryland,24011,Caroline County,10283,5095,15794,5188,0.651070027,0.322590857,0.328479169
Maryland,24013,Carroll County,60218,36456,100327,23762,0.600217289,0.363371774,0.236845515
Maryland,24015,Cecil County,29439,16809,47462,12630,0.620264633,0.35415701,0.266107623
Maryland,24017,Charles County,25579,62171,89498,-36592,0.285805269,0.694663568,-0.408858299
Maryland,24019,Dorchester County,8764,6857,15977,1907,0.548538524,0.429179445,0.119359079
Maryland,24021,Frederick County,63682,77675,145615,-13993,0.437331319,0.533427188,-0.096095869
Maryland,24023,Garrett County,12002,3281,15611,8721,0.76881686,0.210172314,0.558644546
Maryland,24025,Harford County,80930,63095,148186,17835,0.546137962,0.425782463,0.120355499
Maryland,24027,Howard County,48390,129433,183062,-81043,0.264336673,0.707044608,-0.442707935
Maryland,24029,Kent County,5195,5329,10794,-134,0.4812859,0.493700204,-0.012414304
Maryland,24031,Montgomery County,101222,419569,533743,-318347,0.189645578,0.786088061,-0.596442483
Maryland,24033,Prince George's County,37090,379208,424855,-342118,0.087300373,0.892558638,-0.805258265
Maryland,24035,Queen Anne's County,18741,10709,30290,8032,0.618719049,0.353549026,0.265170023
Maryland,24037,St. Mary's County,30826,23138,55665,7688,0.553777059,0.41566514,0.13811192
Maryland,24039,Somerset County,5739,4241,10147,1498,0.565585887,0.417956046,0.147629841
Maryland,24041,Talbot County,10946,11062,22555,-116,0.485302594,0.490445577,-0.005142984
Maryland,24043,Washington County,40224,26044,67779,14180,0.593458151,0.384248809,0.209209342
Maryland,24045,Wicomico County,22944,22054,46216,890,0.496451445,0.477194045,0.0192574
Maryland,24047,Worcester County,18571,12560,31691,6011,0.586002335,0.396327033,0.189675302
Maryland,24510,Baltimore city,25374,207260,237461,-181886,0.106855442,0.87281701,-0.765961568
Massachusetts,25001,Barnstable County,55311,91994,150325,-36683,0.367942791,0.611967404,-0.244024613
Massachusetts,25003,Berkshire County,18064,51705,71375,-33641,0.253085814,0.72441331,-0.471327496
Massachusetts,25005,Bristol County,119872,153377,279279,-33505,0.429219526,0.549189162,-0.119969636
Massachusetts,25007,Dukes County,2631,9914,12798,-7283,0.205578997,0.774652289,-0.569073293
Massachusetts,25009,Essex County,144837,267198,421210,-122361,0.343859358,0.634358159,-0.290498801
Massachusetts,25011,Franklin County,11201,30030,42458,-18829,0.263813651,0.707287201,-0.44347355
Massachusetts,25013,Hampden County,87318,125948,218177,-38630,0.400216338,0.577274415,-0.177058077
Massachusetts,25015,Hampshire County,22281,63362,87854,-41081,0.25361395,0.721219296,-0.467605345
Massachusetts,25017,Middlesex County,226956,617196,863577,-390240,0.262809223,0.714697126,-0.451887903
Massachusetts,25019,Nantucket County,1914,5241,7306,-3327,0.261976458,0.717355598,-0.45537914
Massachusetts,25021,Norfolk County,125294,273312,407751,-148018,0.307280669,0.670291428,-0.363010759
Massachusetts,25023,Plymouth County,121227,173630,301816,-52403,0.401658626,0.575284279,-0.173625653
Massachusetts,25025,Suffolk County,58613,270522,335462,-211909,0.174723218,0.806416226,-0.631693008
Massachusetts,25027,Worcester County,171683,248773,432014,-77090,0.397401473,0.575844764,-0.178443291
Michigan,26001,Alcona County,4848,2142,7064,2706,0.686296716,0.303227633,0.383069083
Michigan,26003,Alger County,3014,2053,5128,961,0.58775351,0.400351014,0.187402496
Michigan,26005,Allegan County,41392,24449,67094,16943,0.616925507,0.364399201,0.252526306
Michigan,26007,Alpena County,10686,6000,16969,4686,0.629736578,0.353585951,0.276150628
Michigan,26009,Antrim County,9748,5960,15949,3788,0.611198194,0.373691141,0.237507054
Michigan,26011,Arenac County,5928,2774,8831,3154,0.671271657,0.314120711,0.357150946
Michigan,26013,Baraga County,2512,1478,4038,1034,0.622090144,0.366022784,0.25606736
Michigan,26015,Barry County,23471,11797,35905,11674,0.653697257,0.328561482,0.325135775
Michigan,26017,Bay County,33125,26151,60255,6974,0.549746909,0.434005477,0.115741432
Michigan,26019,Benzie County,6601,5480,12262,1121,0.538329799,0.44690915,0.091420649
Michigan,26021,Berrien County,43519,37438,82391,6081,0.528200896,0.454394291,0.073806605
Michigan,26023,Branch County,14064,6159,20536,7905,0.684846124,0.299912349,0.384933775
Michigan,26025,Calhoun County,36221,28877,66281,7344,0.546476366,0.435675382,0.110800984
Michigan,26027,Cass County,16699,9130,26216,7569,0.636977418,0.348260604,0.288716814
Michigan,26029,Charlevoix County,9841,6939,17000,2902,0.578882353,0.408176471,0.170705882
Michigan,26031,Cheboygan County,10186,5437,15868,4749,0.641920847,0.342639274,0.299281573
Michigan,26033,Chippewa County,10681,6648,17642,4033,0.605430223,0.376828024,0.228602199
Michigan,26035,Clare County,10861,5199,16281,5662,0.667096616,0.31932928,0.347767336
Michigan,26037,Clinton County,25098,21968,47927,3130,0.523671417,0.458363762,0.065307655
Michigan,26039,Crawford County,5087,2672,7861,2415,0.647118687,0.339905864,0.307212823
Michigan,26041,Delta County,13207,7606,21151,5601,0.624414921,0.359604747,0.264810174
Michigan,26043,Dickinson County,9617,4744,14589,4873,0.659195284,0.325176503,0.334018781
Michigan,26045,Eaton County,31798,31299,64327,499,0.494318093,0.486560853,0.00775724
Michigan,26047,Emmet County,12135,9662,22177,2473,0.547188529,0.435676602,0.111511927
Michigan,26049,Genesee County,98714,119390,221360,-20676,0.44594326,0.539347669,-0.093404409
Michigan,26051,Gladwin County,9893,4524,14603,5369,0.677463535,0.309799356,0.367664179
Michigan,26053,Gogebic County,4600,3570,8266,1030,0.556496492,0.431889669,0.124606823
Michigan,26055,Grand Traverse County,30502,28683,60236,1819,0.506374925,0.476177037,0.030197888
Michigan,26057,Gratiot County,12102,6693,19127,5409,0.632718147,0.349924191,0.282793956
Michigan,26059,Hillsdale County,17037,5883,23302,11154,0.731138958,0.252467599,0.478671359
Michigan,26061,Houghton County,10378,7750,18501,2628,0.560942652,0.418896276,0.142046376
Michigan,26063,Huron County,12731,5490,18437,7241,0.690513641,0.297770787,0.392742854
Michigan,26065,Ingham County,47639,94212,144550,-46573,0.329567624,0.651760636,-0.322193013
Michigan,26067,Ionia County,20657,10901,32209,9756,0.641342482,0.338445776,0.302896706
Michigan,26069,Iosco County,9759,5373,15363,4386,0.635227495,0.34973638,0.285491115
Michigan,26071,Iron County,4216,2493,6789,1723,0.621004566,0.367211666,0.2537929
Michigan,26073,Isabella County,14815,14072,29421,743,0.503551885,0.478297814,0.02525407
Michigan,26075,Jackson County,47372,31995,80861,15377,0.585844845,0.395679005,0.19016584
Michigan,26077,Kalamazoo County,56823,83686,143414,-26863,0.396216548,0.58352741,-0.187310862
Michigan,26079,Kalkaska County,7436,3002,10631,4434,0.699463832,0.282381714,0.417082118
Michigan,26081,Kent County,165741,187915,361048,-22174,0.459055306,0.520470962,-0.061415657
Michigan,26083,Keweenaw County,862,672,1557,190,0.553628773,0.431599229,0.122029544
Michigan,26085,Lake County,3946,2288,6323,1658,0.624070852,0.361853551,0.262217302
Michigan,26087,Lapeer County,35482,16367,52650,19115,0.673922127,0.310864198,0.36305793
Michigan,26089,Leelanau County,7916,8795,16900,-879,0.468402367,0.520414201,-0.052011834
Michigan,26091,Lenawee County,31541,20918,53375,10623,0.590932084,0.391906323,0.199025761
Michigan,26093,Livingston County,76982,48220,127197,28762,0.605218677,0.379096991,0.226121685
Michigan,26095,Luce County,2109,842,3001,1267,0.702765745,0.280573142,0.422192602
Michigan,26097,Mackinac County,4304,2632,7015,1672,0.613542409,0.375196009,0.238346401
Michigan,26099,Macomb County,263863,223952,494256,39911,0.533858972,0.45310932,0.080749652
Michigan,26101,Manistee County,8321,6107,14655,2214,0.567792562,0.416717844,0.151074719
Michigan,26103,Marquette County,16286,20465,37462,-4179,0.434733864,0.546286904,-0.11155304
Michigan,26105,Mason County,10207,6802,17254,3405,0.591572969,0.394227426,0.197345543
Michigan,26107,Mecosta County,13267,7375,21049,5892,0.630291225,0.350372939,0.279918286
Michigan,26109,Menominee County,8117,4316,12607,3801,0.643848656,0.342349488,0.301499167
Michigan,26111,Midland County,27675,20493,49088,7182,0.563783409,0.417474739,0.14630867
Michigan,26113,Missaukee County,6648,1967,8755,4681,0.759337521,0.224671616,0.534665905
Michigan,26115,Monroe County,52710,32975,87148,19735,0.604833157,0.378379309,0.226453849
Michigan,26117,Montcalm County,21815,9703,32100,12112,0.679595016,0.302274143,0.377320872
Michigan,26119,Montmorency County,4171,1628,5859,2543,0.711896228,0.277863117,0.434033111
Michigan,26121,Muskegon County,45133,45643,92444,-510,0.488219895,0.493736749,-0.005516853
Michigan,26123,Newaygo County,18857,7873,27161,10984,0.694267516,0.289864143,0.404403372
Michigan,26125,Oakland County,325971,434148,770351,-108177,0.423146072,0.563571671,-0.140425598
Michigan,26127,Oceana County,8892,4944,14062,3948,0.632342483,0.351585834,0.280756649
Michigan,26129,Ogemaw County,8253,3475,11907,4778,0.693121693,0.291845133,0.40127656
Michigan,26131,Ontonagon County,2358,1391,3804,967,0.619873817,0.365667718,0.254206099
Michigan,26133,Osceola County,8928,3214,12329,5714,0.724146322,0.260686187,0.463460135
Michigan,26135,Oscoda County,3466,1342,4874,2124,0.71112023,0.275338531,0.435781699
Michigan,26137,Otsego County,9779,4743,14757,5036,0.662668564,0.32140679,0.341261774
Michigan,26139,Ottawa County,100913,64705,168713,36208,0.598134109,0.383521128,0.214612982
Michigan,26141,Presque Isle County,5342,2911,8344,2431,0.640220518,0.348873442,0.291347076
Michigan,26143,Roscommon County,9670,5166,15018,4504,0.643893994,0.343987215,0.299906779
Michigan,26145,Saginaw County,50785,51088,103349,-303,0.49139324,0.494325054,-0.002931814
